"Job","User","Project","Host Name","Partition","QOS","Submit","Start","End","Wait Time","Elapsed Secs","CPUs","Nodes Allocated","Hours Charged","Raw Hours","Machine Hours"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:32:38","2020-09-14 22:51:06","2020-09-14 22:56:18","4708","312","512","8","97.06666666666666","0.6933333333333334","97.06666666666666"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:32:41","2020-09-14 22:53:36","2020-09-14 23:00:04","4855","388","512","8","120.71111111111111","0.8622222222222222","120.71111111111111"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:32:45","2020-09-14 22:54:34","2020-09-14 22:58:57","4909","263","512","8","81.82222222222222","0.5844444444444444","81.82222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:32:48","2020-09-14 22:54:59","2020-09-14 23:00:03","4931","304","512","8","94.57777777777778","0.6755555555555556","94.57777777777778"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:32:51","2020-09-14 22:56:22","2020-09-14 23:00:05","5011","223","512","8","69.37777777777778","0.4955555555555556","69.37777777777778"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-14 21:32:53","2020-09-14 22:59:09","2020-09-14 23:00:05","5176","56","512","8","17.42222222222222","0.12444444444444444","17.42222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:14:31","2020-09-15 07:14:42","2020-09-15 07:23:51","11","549","512","8","170.8","1.22","170.8"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:14:33","2020-09-15 07:14:43","2020-09-15 07:23:52","10","549","512","8","170.8","1.22","170.8"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:14:36","2020-09-15 07:14:59","2020-09-15 07:24:11","23","552","512","8","171.73333333333332","1.2266666666666666","171.73333333333332"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:14:39","2020-09-15 07:15:00","2020-09-15 07:24:21","21","561","512","8","174.53333333333333","1.2466666666666666","174.53333333333333"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:14:42","2020-09-15 07:23:57","2020-09-15 07:36:34","555","757","512","8","235.51111111111112","1.6822222222222223","235.51111111111112"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:14:48","2020-09-15 07:24:01","2020-09-15 07:39:55","553","954","512","8","296.8","2.12","296.8"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:14:55","2020-09-15 07:24:25","2020-09-15 07:35:31","570","666","512","8","207.2","1.48","207.2"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:14:58","2020-09-15 07:24:43","2020-09-15 07:35:43","585","660","512","8","205.33333333333334","1.4666666666666666","205.33333333333334"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:01","2020-09-15 07:35:37","2020-09-15 07:47:01","1236","684","512","8","212.8","1.52","212.8"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:04","2020-09-15 07:35:54","2020-09-15 07:47:32","1250","698","512","8","217.15555555555557","1.551111111111111","217.15555555555557"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:08","2020-09-15 07:38:08","2020-09-15 07:49:24","1380","676","512","8","210.3111111111111","1.5022222222222221","210.3111111111111"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:15","2020-09-15 07:40:05","2020-09-15 07:50:43","1490","638","512","8","198.48888888888888","1.4177777777777778","198.48888888888888"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:18","2020-09-15 07:47:10","2020-09-15 07:58:03","1912","653","512","8","203.15555555555557","1.451111111111111","203.15555555555557"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:20","2020-09-15 07:47:36","2020-09-15 07:57:18","1936","582","512","8","181.06666666666666","1.2933333333333332","181.06666666666666"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:23","2020-09-15 07:50:50","2020-09-15 07:53:02","2127","132","512","8","41.06666666666667","0.29333333333333333","41.06666666666667"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:25","2020-09-15 07:50:58","2020-09-15 08:02:21","2133","683","512","8","212.48888888888888","1.5177777777777777","212.48888888888888"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:27","2020-09-15 07:53:10","2020-09-15 08:03:32","2263","622","512","8","193.51111111111112","1.3822222222222222","193.51111111111112"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:30","2020-09-15 07:57:25","2020-09-15 08:06:51","2515","566","512","8","176.0888888888889","1.2577777777777779","176.0888888888889"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:33","2020-09-15 07:58:12","2020-09-15 08:07:58","2559","586","512","8","182.3111111111111","1.3022222222222222","182.3111111111111"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:35","2020-09-15 08:02:36","2020-09-15 08:13:52","2821","676","512","8","210.3111111111111","1.5022222222222221","210.3111111111111"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:38","2020-09-15 08:03:35","2020-09-15 08:13:51","2877","616","512","8","191.64444444444445","1.3688888888888888","191.64444444444445"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:41","2020-09-15 08:06:58","2020-09-15 08:16:15","3077","557","512","8","173.2888888888889","1.2377777777777779","173.2888888888889"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:42","2020-09-15 08:08:11","2020-09-15 08:14:00","3149","349","512","8","108.57777777777778","0.7755555555555556","108.57777777777778"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:49","2020-09-15 08:14:01","2020-09-15 08:22:51","3492","530","512","8","164.88888888888889","1.1777777777777778","164.88888888888889"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:52","2020-09-15 08:14:10","2020-09-15 08:16:29","3498","139","512","8","43.24444444444445","0.3088888888888889","43.24444444444445"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:53","2020-09-15 08:15:20","2020-09-15 08:16:14","3567","54","512","8","16.8","0.12","16.8"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:15:56","2020-09-15 08:16:22","2020-09-15 08:28:51","3626","749","512","8","233.0222222222222","1.6644444444444444","233.0222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:16:00","2020-09-15 08:16:22","2020-09-15 08:21:22","3622","300","512","8","93.33333333333333","0.6666666666666666","93.33333333333333"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:16:04","2020-09-15 08:16:41","2020-09-15 08:27:53","3637","672","512","8","209.06666666666666","1.4933333333333334","209.06666666666666"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:16:07","2020-09-15 08:21:43","2020-09-15 08:22:39","3936","56","512","8","17.42222222222222","0.12444444444444444","17.42222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:16:11","2020-09-15 08:23:03","2020-09-15 08:34:01","4012","658","512","8","204.7111111111111","1.4622222222222223","204.7111111111111"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:16:14","2020-09-15 08:23:27","2020-09-15 08:33:50","4033","623","512","8","193.82222222222222","1.3844444444444444","193.82222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:16:18","2020-09-15 08:28:18","2020-09-15 08:38:43","4320","625","512","8","194.44444444444446","1.3888888888888888","194.44444444444446"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 07:16:20","2020-09-15 08:29:08","2020-09-15 08:39:39","4368","631","512","8","196.3111111111111","1.4022222222222223","196.3111111111111"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:17:52","2020-09-15 09:18:01","2020-09-15 09:31:32","9","811","512","8","252.3111111111111","1.8022222222222222","252.3111111111111"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:17:55","2020-09-15 09:18:05","2020-09-15 09:27:37","10","572","512","8","177.95555555555555","1.271111111111111","177.95555555555555"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:17:58","2020-09-15 09:18:16","2020-09-15 09:19:55","18","99","512","8","30.8","0.22","30.8"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:18:35","2020-09-15 09:18:51","2020-09-15 09:21:44","16","173","512","8","53.82222222222222","0.3844444444444444","53.82222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:04","2020-09-15 09:20:08","2020-09-15 09:29:21","64","553","512","8","172.04444444444445","1.228888888888889","172.04444444444445"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:09","2020-09-15 09:21:49","2020-09-15 09:30:58","160","549","512","8","170.8","1.22","170.8"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:11","2020-09-15 09:27:41","2020-09-15 09:28:28","510","47","512","8","14.622222222222222","0.10444444444444445","14.622222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:13","2020-09-15 09:28:38","2020-09-15 09:38:30","565","592","512","8","184.17777777777778","1.3155555555555556","184.17777777777778"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:23","2020-09-15 09:30:56","2020-09-15 09:31:57","693","61","512","8","18.977777777777778","0.13555555555555557","18.977777777777778"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:29","2020-09-15 09:31:35","2020-09-15 09:32:29","726","54","512","8","16.8","0.12","16.8"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:40","2020-09-15 09:31:43","2020-09-15 09:40:52","723","549","512","8","170.8","1.22","170.8"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:42","2020-09-15 09:32:08","2020-09-15 09:33:02","746","54","512","8","16.8","0.12","16.8"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:43","2020-09-15 09:32:37","2020-09-15 09:33:37","774","60","512","8","18.666666666666668","0.13333333333333333","18.666666666666668"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:52","2020-09-15 09:33:15","2020-09-15 09:34:13","803","58","512","8","18.044444444444444","0.1288888888888889","18.044444444444444"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:57","2020-09-15 09:34:14","2020-09-15 09:35:00","857","46","512","8","14.311111111111112","0.10222222222222223","14.311111111111112"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:19:58","2020-09-15 09:34:23","2020-09-15 09:44:31","865","608","512","8","189.15555555555557","1.3511111111111112","189.15555555555557"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 09:20:10","2020-09-15 09:35:05","2020-09-15 09:46:09","895","664","512","8","206.57777777777778","1.4755555555555555","206.57777777777778"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 10:06:20","2020-09-15 10:06:30","2020-09-15 10:25:10","10","1120","512","8","348.44444444444446","2.488888888888889","348.44444444444446"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 10:06:24","2020-09-15 10:06:35","2020-09-15 10:16:04","11","569","512","8","177.0222222222222","1.2644444444444445","177.0222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 10:10:37","2020-09-15 10:10:54","2020-09-15 10:22:28","17","694","512","8","215.9111111111111","1.5422222222222222","215.9111111111111"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 10:10:39","2020-09-15 10:10:55","2020-09-15 10:23:11","16","736","512","8","228.9777777777778","1.6355555555555557","228.9777777777778"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 10:10:46","2020-09-15 10:16:16","2020-09-15 10:26:51","330","635","512","8","197.55555555555554","1.4111111111111112","197.55555555555554"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 11:52:00","2020-09-15 11:52:00","2020-09-15 12:22:28","0","1828","64","1","71.08888888888889","0.5077777777777778","71.08888888888889"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 12:47:23","2020-09-15 12:47:23","2020-09-15 13:17:50","0","1827","64","1","71.05","0.5075","71.05"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 13:43:50","2020-09-15 13:44:06","2020-09-15 13:44:30","16","24","512","8","7.466666666666667","0.05333333333333334","7.466666666666667"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 13:43:55","2020-09-15 13:44:06","2020-09-15 13:44:31","11","25","512","8","7.777777777777778","0.05555555555555555","7.777777777777778"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 13:43:59","2020-09-15 13:44:26","2020-09-15 13:44:31","27","5","512","8","1.5555555555555556","0.011111111111111112","1.5555555555555556"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 13:44:05","2020-09-15 13:44:26","2020-09-15 13:44:32","21","6","512","8","1.8666666666666667","0.013333333333333334","1.8666666666666667"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 13:46:41","2020-09-15 13:46:55","2020-09-15 13:52:27","14","332","1920","30","387.3333333333333","2.7666666666666666","387.3333333333333"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 13:46:46","2020-09-15 13:53:05","2020-09-15 13:58:20","379","315","1920","30","367.5","2.625","367.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 13:46:51","2020-09-15 13:58:27","2020-09-15 14:03:43","696","316","1920","30","368.6666666666667","2.6333333333333333","368.6666666666667"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 13:46:52","2020-09-15 14:04:41","2020-09-15 14:10:19","1069","338","1920","30","394.3333333333333","2.816666666666667","394.3333333333333"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 13:46:57","2020-09-15 14:10:27","2020-09-15 14:14:06","1410","219","1920","30","255.5","1.825","255.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:16:58","2020-09-15 14:17:13","2020-09-15 14:21:19","15","246","1920","30","287","2.05","287"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:17:01","2020-09-15 14:21:55","2020-09-15 14:25:50","294","235","1920","30","274.1666666666667","1.9583333333333333","274.1666666666667"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:17:04","2020-09-15 14:26:29","2020-09-15 14:29:20","565","171","1920","30","199.5","1.425","199.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:17:10","2020-09-15 14:29:58","2020-09-15 14:32:50","768","172","1920","30","200.66666666666666","1.4333333333333333","200.66666666666666"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:17:13","2020-09-15 14:32:55","2020-09-15 15:33:28","942","3633","1920","30","4238.5","30.275","4238.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:17:18","2020-09-15 15:33:43","2020-09-15 15:36:40","4585","177","1920","30","206.5","1.475","206.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:28:45","2020-09-15 15:36:49","2020-09-15 15:39:50","4084","181","1920","30","211.16666666666666","1.5083333333333333","211.16666666666666"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:28:48","2020-09-15 15:39:57","2020-09-15 15:42:57","4269","180","1920","30","210","1.5","210"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:28:52","2020-09-15 15:43:34","2020-09-15 15:46:51","4482","197","1920","30","229.83333333333334","1.6416666666666666","229.83333333333334"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:28:55","2020-09-15 15:46:58","2020-09-15 15:50:03","4683","185","1920","30","215.83333333333334","1.5416666666666667","215.83333333333334"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 14:28:59","2020-09-15 15:50:10","2020-09-15 16:01:19","4871","669","1920","30","780.5","5.575","780.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:00:49","2020-09-15 16:01:40","2020-09-15 16:06:10","51","270","1920","30","315","2.25","315"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:24:46","2020-09-15 16:24:58","2020-09-15 16:27:50","12","172","1920","30","200.66666666666666","1.4333333333333333","200.66666666666666"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:31:11","2020-09-15 16:31:19","2020-09-15 16:34:15","8","176","1920","30","205.33333333333334","1.4666666666666666","205.33333333333334"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:08","2020-09-15 16:40:15","2020-09-15 16:42:30","7","135","1920","30","157.5","1.125","157.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:10","2020-09-15 16:43:07","2020-09-15 16:45:16","177","129","1920","30","150.5","1.075","150.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:11","2020-09-15 16:45:25","2020-09-15 16:48:22","314","177","1920","30","206.5","1.475","206.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:12","2020-09-15 16:48:30","2020-09-15 16:50:36","498","126","1920","30","147","1.05","147"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:14","2020-09-15 16:51:12","2020-09-15 16:53:34","658","142","1920","30","165.66666666666666","1.1833333333333333","165.66666666666666"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:17","2020-09-15 16:53:58","2020-09-15 16:56:24","821","146","1920","30","170.33333333333334","1.2166666666666666","170.33333333333334"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:21","2020-09-15 16:56:29","2020-09-15 16:58:38","968","129","1920","30","150.5","1.075","150.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:23","2020-09-15 16:59:14","2020-09-15 17:01:35","1131","141","1920","30","164.5","1.175","164.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:26","2020-09-15 17:02:07","2020-09-15 17:03:49","1301","102","1920","30","119","0.85","119"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:31","2020-09-15 17:04:17","2020-09-15 17:06:07","1426","110","1920","30","128.33333333333334","0.9166666666666666","128.33333333333334"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 16:40:37","2020-09-15 17:06:41","2020-09-15 17:08:32","1564","111","1920","30","129.5","0.925","129.5"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 17:18:27","2020-09-15 17:18:27","2020-09-15 17:22:13","0","226","64","1","8.78888888888889","0.06277777777777778","8.78888888888889"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 17:23:55","2020-09-15 17:23:55","2020-09-15 17:33:31","0","576","64","1","22.4","0.16","22.4"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 17:43:41","2020-09-15 17:43:41","2020-09-15 17:52:03","0","502","64","1","19.522222222222222","0.13944444444444445","19.522222222222222"
"","Paley, Daniel","lcls","cori haswell","resv","resv","2020-09-15 17:53:32","2020-09-15 17:53:32","2020-09-15 18:23:44","0","1812","64","1","70.46666666666667","0.5033333333333333","70.46666666666667"
